block,maintainer,scale,roadlength
36799,P,1,303.434526756463
36800,G,1,1013.91847917332
36800,P,1,938.512586952697
36801,G,1,1535.47874241265
36802,G,1,2401.72882603174
36803,G,1,2221.16366531738
36804,G,1,1916.38691838428
36805,G,1,4015.1077211474
36806,G,1,3817.85303938518
36806,P,1,228.115308580931
36807,G,1,3217.3679771904
36807,P,1,2608.77968519343
36808,G,1,4123.21105546701
36808,P,1,312.972075940569
36809,G,1,2178.15444896917
36810,G,1,3998.4925139784
36810,R,1,2371.40817302997
36811,G,1,5521.34230468695
36812,G,1,4678.63347697389
36813,G,1,3819.10628114211
36813,P,1,2068.38294765944
36814,G,1,4223.3118114998
36815,G,1,5033.77979855384
36816,G,1,5810.28972903994
36817,G,1,2785.3698233734
36818,G,1,3652.20286718814
36819,G,1,11380.2676412631
36820,G,1,11348.0840066169
36820,R,1,2010.86790945562
36821,G,1,12091.4338806177
36822,G,1,16085.0897238315
36823,G,1,3108.69896867681
36824,G,1,4471.07595185068
36825,G,1,2533.76564227602
36826,G,1,4721.67162958057
36827,G,1,3878.15013151102
36828,G,1,4435.36621006192
36829,G,1,3927.17423477878
36830,G,1,3202.47838052176
36831,G,1,4126.10444625893
36832,G,1,5205.90709547427
36832,P,1,425.582959966558
36833,G,1,1667.31617462939
36834,G,1,1744.10113866678
36835,T,1,530.805112920897
36836,G,1,2120.12127530822
36837,G,1,2833.5057825067
36838,G,1,3831.72163526011
36839,G,1,607.813673684685
36840,G,1,3675.0368050985
36841,G,1,1155.38888110635
36842,G,1,2603.54394720279
36842,R,1,1007.5188921384
36843,G,1,1672.90154056847
36844,G,1,2786.06628533634
36845,G,1,2412.64507349461
36846,G,1,5783.93718023925
36847,G,1,9350.98237405304
36848,G,1,2764.49930969263
36848,P,1,1056.31109013824
36849,G,1,3013.45706177428
36850,G,1,2391.31816989829
36851,G,1,1112.85183921725
36852,G,1,1352.03314946402
36853,G,1,1010.02457885421
36854,G,1,4407.91503885813
36855,G,1,4117.60220037605
36856,G,1,1286.78575058528
36858,G,1,1038.85846311943
36859,G,1,12153.1980502111
36859,R,1,2052.28127576612
36860,G,1,15617.5268123631
36861,G,1,9553.08502759191
36862,G,1,6053.99755541874
36863,G,1,625.242480453534
36864,G,1,2994.18721504455
36865,G,1,2009.37064616094
36866,G,1,2361.06071269484
36867,G,1,1067.28191614202
36868,G,1,1373.56343901482
36869,G,1,2223.36776337103
36870,G,1,1526.05721366062
36871,G,1,1439.21380363474
36873,G,1,360.841635821096
36874,G,1,1396.3886258573
36874,R,1,3702.42194932008
36875,G,1,4212.25775403429
36875,R,1,3745.02649280481
36876,G,1,3463.31044424571
36876,R,1,1309.97586219629
36877,G,1,2384.39457194596
36878,G,1,1665.50134085803
36878,P,1,1011.37074507296
36879,G,1,5596.35520816841
36880,G,1,4462.56000878162
36883,G,1,580.861686454009
36884,G,1,1388.60255567106
36885,G,1,1179.76848342991
36886,G,1,69.4348451728912
36887,G,1,2196.23129690127
36888,G,1,1803.0399067634
36889,G,1,763.355512120552
36890,G,1,1949.31032364783
36890,P,1,1631.9724661958
36891,G,1,2012.76450864783
36891,P,1,726.210959061296
36892,G,1,495.414682562331
36893,G,1,1036.62913383421
36895,G,1,324.711196918369
36896,G,1,1393.38895309029
36897,G,1,2205.89465664418
36898,G,1,3276.63826715842
36899,G,1,1475.2409931975
36900,G,1,595.716168753937
36900,P,1,1063.92445080644
36900,T,1,208.574862481921
36901,G,1,1977.63052469673
36902,G,1,1378.71066131808
36903,G,1,1032.58616991365
36904,G,1,1075.37432675133
36904,P,1,31.6386799566867
36905,G,1,1308.66073178335
36905,P,1,1111.68303791046
36906,G,1,2947.91709643427
36906,P,1,1229.92454726336
36907,G,1,11565.3528517139
36907,P,1,67.4928248620198
36908,G,1,9153.49428393978
36909,G,1,2176.09433894166
36909,P,1,1038.74226174816
36910,G,1,1749.67940112183
36910,P,1,1030.62511461615
36911,G,1,1776.17765038319
36911,P,1,1172.41983030418
36912,G,1,1935.22251330261
36913,G,1,1773.6703588185
36913,P,1,62.3409551025519
36913,R,1,1049.62004764047
36914,G,1,14428.1800275758
36914,R,1,2090.55302331899
36915,G,1,10236.0628202112
36916,G,1,3005.27676715759
36917,G,1,9663.69825276827
36918,G,1,686.733816833917
36918,P,1,1084.51714418484
36919,G,1,1155.62557283757
36919,T,1,199.802888902864
36920,G,1,2532.79812216151
36921,G,1,2094.32673427285
36922,G,1,1973.95306614384
36923,G,1,176.181227869233
36924,G,1,835.055431122675
36925,G,1,1303.34073195095
36926,G,1,1493.64658109367
36927,G,1,2004.36297476583
36928,G,1,5051.39085458767
36928,P,1,1141.8366038169
36929,G,1,2279.30901012151
36929,P,1,2876.554867652
36930,G,1,1130.86311589796
36930,P,1,1003.70937685818
36931,G,1,4386.69184970897
36931,P,1,1035.74282500818
36932,G,1,2274.76593597291
36932,P,1,705.709377920906
36933,G,1,1229.8672932644
36934,G,1,3082.55738385809
36935,G,1,3150.01762464959
36936,G,1,669.809113801127
36937,G,1,1073.51829793722
36938,G,1,2459.42195031422
36964,G,1,7290.02878526784
36965,G,1,16780.9959399778
36966,G,1,3783.21600487108
36967,G,1,3214.58728068807
36968,G,1,3323.09172711185
36969,G,1,4461.61511796466
36970,G,1,3480.3453422934
36971,G,1,1403.56823098066
36972,G,1,2879.04540297539
36973,G,1,5011.5169840609
36973,P,1,1202.04133137942
36974,G,1,4234.83002866193
36975,G,1,4144.26027520009
36975,R,1,1567.34120658194
36976,G,1,3717.90951323125
36977,G,1,2531.199535438
36978,G,1,3532.41972628351
36979,G,1,2627.54305078589
36980,G,1,4233.83243966438
36981,G,1,2818.84320573111
36982,G,1,2269.38277258271
36982,P,1,93.0048811561873
36983,G,1,998.326247977565
36983,P,1,1112.25652720384
36984,G,1,1995.94882862727
36984,P,1,1078.35720449069
36985,G,1,2815.63635177457
36986,G,1,3262.69887071461
36987,G,1,3123.51902134138
36987,P,1,2413.77373117114
36988,G,1,3353.53144334248
36989,G,1,3119.42212531551
36990,G,1,3051.38046037735
36990,P,1,289.487091969754
36991,G,1,1372.03941001066
36991,P,1,2253.53954382094
36992,G,1,2995.92057600897
36993,G,1,1497.26315854307
36993,P,1,1013.21653165903
36994,G,1,1938.06574128271
36995,G,1,2073.53863719264
36996,G,1,3297.40863061986
36996,P,1,1220.11481360549
36997,G,1,2500.73838379526
36997,P,1,75.3990476029576
36998,G,1,3052.9347376981
36999,G,1,920.829201352585
37000,G,1,2093.36419546988
37000,P,1,732.542752624802
37001,G,1,1167.33835820807
37001,P,1,527.821313442175
37002,G,1,587.218909626584
37003,G,1,1627.36904006284
37004,G,1,2375.05082523478
37005,G,1,3891.81571794894
37006,G,1,12992.6524701333
37006,P,1,202.752434362052
37007,G,1,4773.47028694622
37008,G,1,3704.51383249322
37009,G,1,1578.15212929612
37010,G,1,1435.83273437353
37010,R,1,328.530930340583
37011,G,1,4197.94072163882
37011,R,1,1859.41455604065
37012,G,1,6170.9387528398
37013,G,1,9938.4359374042
37013,P,1,306.019569548429
37014,G,1,17580.497650462
37014,P,1,733.844847684198
37015,G,1,10991.9018252774
37016,G,1,6440.72474475893
37016,P,1,703.98993314531
37016,T,1,15.6000489181639
37017,G,1,5609.91642799558
37017,P,1,1175.32437284241
37018,G,1,3373.87939046613
37018,P,1,300.679583732511
37019,G,1,8022.29843701893
37020,G,1,9648.3369690311
37020,R,1,2028.0157705446
37021,G,1,3748.94127043508
37021,T,1,49.0652066659276
37022,G,1,4661.11408271068
37023,G,1,2826.25668413619
37024,G,1,2512.06345449668
37025,G,1,2826.66028433764
37026,G,1,2561.30705546166
37027,G,1,3434.48453954622
37028,G,1,3758.14644983839
37029,G,1,2768.98876543384
37030,G,1,2452.27400414047
37031,G,1,10009.7557726066
37032,G,1,10506.2582318957
37033,G,1,3579.67769109544
37034,G,1,1578.79987997139
37034,T,1,145.191891051523
37035,G,1,1493.05588195199
37035,T,1,536.805455023101
37036,G,1,2124.55391000401
37036,T,1,687.775914953412
37037,G,1,1898.28280576147
37038,G,1,1512.46324019369
37039,G,1,3248.64679686869
37040,G,1,2190.44825316002
37041,G,1,2560.14919405524
37042,G,1,3074.28121111563
37042,R,1,1008.53265200338
37043,G,1,1414.18353747805
37044,G,1,1883.33129964304
37045,G,1,2186.76544482813
37046,G,1,4624.86975289179
37047,G,1,4577.26485460892
37048,G,1,4881.98967262923
37048,P,1,1008.14604373528
37049,G,1,1480.84119777361
37050,G,1,1019.34444630418
37052,G,1,2366.73586037152
37053,G,1,1001.18102049298
37054,G,1,5736.18465163433
37055,G,1,1684.37288063698
37056,G,1,1411.43796324871
37058,G,1,1029.04036677804
37059,G,1,8919.19405147651
37059,R,1,2536.7064469202
37060,G,1,16353.9644881031
37060,R,1,51.8492631359357
37061,G,1,9436.6885166995
37062,G,1,3272.49748682936
37062,T,1,323.386099045192
37063,G,1,2319.68855257539
37063,T,1,777.462783069256
37064,G,1,1479.10325500858
37065,G,1,3900.51221848233
37065,T,1,273.160347756871
37066,G,1,735.188760481717
37067,G,1,2831.97783476665
37068,G,1,2942.96836677199
37069,G,1,139.39779303077
37070,G,1,2036.17280211363
37071,G,1,3688.08801210336
37072,G,1,1435.0975704914
37073,G,1,2411.84258521534
37074,G,1,9543.94037026715
37075,G,1,11967.7721738434
37076,G,1,15833.9452658193
37076,R,1,889.985403401065
37077,G,1,4495.58466833991
37077,P,1,471.68339355788
37077,R,1,3147.30951103889
37078,G,1,1835.94430995968
37078,P,1,1149.88396245379
37078,R,1,1070.15585252025
37079,G,1,2272.59120055563
37080,G,1,3505.60198050276
37081,G,1,277.734709391622
37083,G,1,1657.74223724672
37084,G,1,1808.72584067244
37085,G,1,3022.65259178915
37086,G,1,1112.5030178783
37087,G,1,25.4124060384102
37088,G,1,2254.16890939642
37089,G,1,2500.9047058243
37090,G,1,8418.10761385442
37090,P,1,318.351500456332
37091,G,1,22611.4533173152
37092,G,1,17917.3270356972
37093,G,1,2130.21684735087
37094,G,1,1471.07658992687
37095,G,1,1740.79969831089
37096,G,1,2085.24651354578
37097,G,1,1334.97222476774
37098,G,1,2064.7882114776
37099,G,1,312.987381476661
37100,P,1,177.643105532553
37100,T,1,223.735445018714
37101,G,1,736.696342907444
37101,P,1,960.474573748808
37102,G,1,2275.60461785481
37103,G,1,1830.85290932835
37103,P,1,404.825910031255
37104,G,1,821.388771913499
37104,P,1,1276.07833356304
37105,G,1,2566.25122514158
37106,G,1,4228.31626327889
37106,T,1,154.059981810069
37107,G,1,1906.850979461
37108,G,1,1714.8653289099
37109,G,1,410.139638996249
37110,G,1,1797.22336515975
37111,G,1,1633.31509990125
37111,P,1,10.9712165450891
37112,G,1,2020.99554420417
37112,P,1,1258.66548751583
37113,G,1,6437.14243349326
37113,P,1,1876.40024046199
37113,R,1,4523.90922952161
37114,G,1,6604.29590767166
37115,G,1,3093.6314420981
37116,G,1,9701.49345122377
37117,G,1,7502.59436045007
37117,P,1,2028.61942620992
37118,G,1,14594.2910229489
37118,P,1,286.716819091758
37119,G,1,4769.21960005808
37120,G,1,1841.56504618498
37121,G,1,623.441846821432
37122,G,1,1089.98108464467
37123,G,1,1543.7631406124
37124,G,1,752.882454816714
37125,G,1,1107.87383113917
37126,G,1,428.630110931845
37126,P,1,385.14055466468
37127,G,1,6205.07922183152
37127,P,1,1328.18827481386
37128,G,1,16908.0720979774
37128,P,1,164.961184374421
37129,G,1,4689.72080624242
37130,G,1,1263.31558703504
37131,G,1,7554.00251496926
37132,G,1,5978.67124325569
37132,P,1,401.603247495764
37133,G,1,1287.06180331342
37133,P,1,1211.14120494612
37134,G,1,1421.62594376549
37134,P,1,246.951423005796
37135,G,1,1840.1729815533
37136,G,1,1372.63075826064
37138,G,1,864.311915255304
37139,G,1,417.617970909133
37164,G,1,2433.94608270806
37165,G,1,9878.81787705973
37165,P,1,361.547985393307
37166,G,1,4750.46448936042
37167,G,1,4123.76571527485
37168,G,1,5070.35896724446
37169,G,1,4046.18459330877
37170,G,1,2054.78353581626
37171,G,1,2003.07803696196
37172,G,1,4469.6922469532
37172,P,1,212.354302711426
37173,G,1,1963.17700083972
37173,P,1,806.231634829763
37174,G,1,3567.43948299769
37175,G,1,2848.34898182759
37175,R,1,191.637441691914
37176,G,1,3401.68046658155
37176,R,1,1310.50119117506
37177,G,1,2434.33882551164
37177,R,1,39.2189863347141
37178,G,1,1076.53107513029
37179,G,1,2775.04104852912
37180,G,1,3178.75384904014
37181,G,1,3591.998348753
37181,P,1,565.875651482708
37182,G,1,2400.17740551197
37182,P,1,1104.5300734637
37183,G,1,984.859206907746
37184,G,1,1788.47953760043
37185,G,1,2742.83361923093
37186,G,1,2109.28100679249
37186,P,1,1123.93709191038
37187,G,1,2156.61919630732
37187,P,1,1234.7008425664
37188,G,1,2581.99117163527
37189,G,1,3468.34151653569
37190,G,1,4068.70197387749
37191,G,1,3056.79684240615
37191,P,1,1612.92083139272
37192,G,1,3596.34376204561
37192,P,1,637.403025810063
37193,G,1,4675.25135032667
37193,P,1,831.300423015227
37194,G,1,2068.80645771967
37195,G,1,2311.34504382908
37195,P,1,905.855129804041
37196,G,1,4332.51351701557
37196,P,1,352.959200478107
37197,G,1,3323.67257361934
37198,G,1,2962.2428534325
37199,G,1,2799.36490868568
37200,G,1,2107.80316150133
37201,G,1,753.206425381655
37201,P,1,1121.62941409375
37202,G,1,1775.26113392256
37202,P,1,648.767076450742
37203,G,1,3030.599736347
37203,P,1,1047.24385890026
37204,G,1,1366.10025534546
37204,P,1,1086.74960011511
37205,G,1,2480.65346045458
37205,P,1,594.484819612638
37206,G,1,8665.7009058425
37206,P,1,646.005265981295
37207,G,1,5174.05595445695
37207,P,1,1117.88610159404
37208,G,1,2201.49653575251
37208,P,1,202.870431898345
37209,G,1,2581.28636053104
37210,G,1,2222.82952118583
37211,G,1,3353.42438621348
37211,R,1,2194.62146253247
37212,G,1,4495.87285629335
37213,G,1,10574.2720700081
37214,G,1,19763.6238587892
37215,G,1,8736.69025714368
37216,G,1,6584.62693917826
37216,T,1,49.2582846168283
37217,G,1,3149.65457660411
37218,G,1,2714.36710258698
37219,G,1,2441.10395429859
37220,G,1,7411.67993191588
37220,R,1,1914.88935837777
37221,G,1,1177.00630853682
37222,G,1,2833.45917741197
37223,G,1,2969.05643101268
37224,G,1,2657.82975509354
37225,G,1,1598.85440814633
37226,G,1,1596.67608379165
37227,G,1,2193.3249496536
37228,G,1,4161.901693058
37229,G,1,1559.48832308415
37230,G,1,4190.53468559625
37230,P,1,739.870483443225
37231,G,1,4752.45418096453
37231,P,1,842.923912050131
37232,G,1,4301.52784483836
37233,G,1,5257.90180263082
37234,G,1,2562.65638318776
37235,G,1,3663.14135462552
37236,G,1,1673.78335495366
37237,G,1,1506.60349356366
37238,G,1,3195.17013173859
37239,G,1,2373.34114068508
37240,G,1,1019.56677252681
37241,G,1,3945.05367395041
37242,G,1,1036.36866321481
37242,R,1,1009.15747331519
37243,G,1,2866.29161268556
37244,G,1,2245.95105139766
37245,G,1,571.110851315387
37246,G,1,4589.51705884701
37247,G,1,4881.51856823932
37248,G,1,3651.99870526388
37248,P,1,1006.94536034853
37248,T,1,293.766664104463
37249,G,1,2127.45770857505
37250,G,1,2193.81877879732
37251,G,1,2147.0097235733
37252,G,1,2256.36857076714
37253,G,1,1032.48596123869
37254,G,1,2297.49708265371
37255,G,1,983.966206100536
37256,G,1,632.321748773453
37257,G,1,1001.56729452657
37258,G,1,2451.14027724211
37259,G,1,6020.15863692719
37259,R,1,1974.92946369264
37260,G,1,8910.52578086332
37260,R,1,1911.03062159891
37261,G,1,8417.44954056932
37262,G,1,4067.06212430179
37262,P,1,361.08629243569
37262,T,1,221.482545015891
37263,G,1,1327.48714968536
37264,G,1,1097.98513099553
37265,G,1,1505.14580394217
37265,T,1,84.529493531477
37266,G,1,1618.3007470965
37267,G,1,55.1927475479437
37268,G,1,420.338549587684
37269,G,1,1901.97308801094
37270,G,1,3439.0059178144
37271,G,1,6598.87270001328
37272,G,1,4806.39267622627
37273,G,1,2589.68544832854
37274,G,1,4494.61464960626
37274,P,1,88.3933192184018
37275,G,1,7057.4466212365
37276,G,1,8237.94135894722
37277,G,1,8297.20215843216
37277,P,1,2414.07547241549
37277,R,1,86.5468688018529
37278,G,1,2747.91445414747
37278,R,1,2044.07365625459
37279,G,1,3449.70904515402
37279,R,1,2136.03628526342
37280,G,1,1644.50973072813
37280,R,1,1620.23182503835
37281,G,1,2104.53564195962
37281,R,1,1958.74521563326
37282,G,1,2604.27313225791
37282,R,1,1216.7051535062
37283,G,1,3226.38046206796
37284,G,1,1675.36455254153
37285,G,1,1161.89961943369
37286,G,1,2527.27474136504
37287,G,1,51.5978813111989
37288,G,1,1914.23184466109
37288,R,1,36.074183597027
37289,G,1,8200.84099136354
37289,R,1,2513.34841325322
37290,G,1,12709.2812864366
37290,R,1,2546.15987219967
37291,G,1,12099.0805207674
37291,R,1,3029.73384767821
37291,T,1,16.0462354700216
37292,G,1,5912.25520455548
37292,R,1,1218.96191145092
37293,G,1,2659.91872417697
37294,G,1,2412.17998539517
37295,G,1,2719.79923870553
37296,G,1,2354.34334768017
37297,G,1,1331.72073926783
37298,G,1,1504.90311574279
37299,G,1,1123.45160773849
37300,G,1,1443.05108373821
37301,G,1,1001.56250956483
37301,P,1,1115.55057693955
37302,G,1,1327.42322684344
37303,G,1,2190.69140440479
37303,P,1,1174.55426966605
37304,G,1,3284.32061707728
37305,G,1,2906.85565422985
37306,G,1,1318.28510813117
37307,G,1,2106.08981399741
37308,G,1,3318.42269667915
37309,G,1,1052.56578380706
37310,G,1,902.211158160664
37311,G,1,7867.27966985339
37312,G,1,7738.83499192176
37313,G,1,8557.46452537693
37313,R,1,2101.39614883572
37314,G,1,5568.87672597168
37315,G,1,5918.80173946372
37315,P,1,934.787722916734
37316,G,1,14536.8603435628
37316,P,1,2234.32190120127
37317,G,1,13669.3254924568
37317,P,1,3590.79424817899
37318,G,1,11014.1876604884
37319,G,1,5314.52499434811
37320,G,1,179.580995268221
37320,P,1,859.391469574168
37321,G,1,878.504730740621
37321,P,1,1013.1031542883
37322,G,1,3690.85308941103
37322,P,1,1036.06281107881
37323,G,1,1939.45134726787
37323,P,1,1031.92170641404
37324,G,1,7506.83002712237
37324,P,1,1008.37577150268
37325,G,1,2798.43626008096
37325,P,1,1030.77368957053
37326,G,1,1214.33737742959
37326,P,1,714.495790985914
37327,G,1,4542.35751972226
37328,G,1,6368.51527536904
37329,G,1,1201.2858437445
37329,P,1,793.029937444494
37330,G,1,1007.23663330087
37331,G,1,2478.14556441854
37332,G,1,1691.66879166647
37333,G,1,526.412501088493
37334,G,1,1576.19718744866
37334,P,1,1268.21963690865
37335,G,1,1743.9544385566
37336,G,1,1005.81465741891
37338,G,1,820.734969210652
37339,G,1,215.580242803584
37364,G,1,149.637104366338
37364,P,1,26.858272198005
37365,G,1,2131.84291202286
37365,P,1,1237.54139465518
37366,G,1,2217.85447599256
37366,P,1,325.934014726614
37367,G,1,4290.82264522153
37368,G,1,3302.03709060564
37369,G,1,2173.74674156159
37370,G,1,4518.11889864623
37371,G,1,3761.19495951457
37371,P,1,1005.38698617098
37372,G,1,3617.51688695703
37373,G,1,2740.08555638269
37374,G,1,3300.19394999881
37375,G,1,1910.34691623174
37376,G,1,6874.19332437499
37376,R,1,1483.85490673816
37377,G,1,3701.18114823933
37378,G,1,3092.80760385678
37379,G,1,5971.98513128511
37379,P,1,212.955564823192
37380,G,1,3421.89097017279
37380,P,1,588.62368455592
37381,G,1,3775.05799732844
37382,G,1,2324.65918268669
37383,G,1,1556.2242767514
37383,T,1,7.44366163686272
37384,G,1,2276.60220471809
37384,T,1,14.4714864745479
37385,G,1,2617.76646074359
37385,P,1,2405.57563986337
37386,G,1,2779.80325754479
37387,G,1,2492.92232661834
37388,G,1,1343.55767113398
37389,G,1,3895.20773039781
37390,G,1,3483.05072982426
37391,G,1,9975.4013751801
37391,P,1,2227.50066215138
37392,G,1,17885.7555171681
37393,G,1,4401.79752614901
37393,P,1,644.765774150293
37394,G,1,3713.30025428541
37394,P,1,724.778747540221
37395,G,1,3315.44891415868
37396,G,1,2699.63550264365
37397,G,1,3864.40470457848
37398,G,1,4024.66498291537
37399,G,1,1824.45138290672
37400,G,1,3246.39952833319
37401,G,1,2688.77134324595
37401,P,1,1642.02858517257
37402,G,1,2957.93375226433
37403,G,1,4947.38189128965
37404,G,1,4074.92325140054
37405,G,1,2365.73097973092
37405,P,1,1005.87332149475
37406,G,1,3636.69639451869
37407,G,1,2556.20966809978
37407,P,1,1281.73981510782
37408,G,1,2903.68695377449
37408,P,1,848.012406043503
37409,G,1,3653.18972755855
37410,G,1,3280.40624780794
37410,R,1,2032.89451669273
37411,G,1,5367.93163441451
37411,P,1,21.3587843840135
37412,G,1,13633.0599721701
37412,P,1,42.2903823170797
37413,G,1,20658.5552875011
37414,G,1,10245.068142064
37415,G,1,3347.00517405131
37416,G,1,3569.41271477129
37417,G,1,4239.48728709991
37418,G,1,2717.75337273332
37419,G,1,4393.49632112923
37419,R,1,1003.95601605427
37419,T,1,32.5122024449413
37420,G,1,1974.84441306491
37421,G,1,595.560231171775
37422,G,1,1710.30561014709
37423,G,1,1854.66724409781
37424,G,1,1766.70812554292
37425,G,1,2848.46673342463
37426,G,1,2830.81929551176
37427,G,1,3460.60378678541
37428,G,1,3205.55325227967
37428,P,1,938.876316700024
37429,G,1,3335.47817810618
37429,P,1,495.953428749629
37430,G,1,5252.17828534455
37430,P,1,911.454055663311
37431,G,1,2109.90318436138
37431,P,1,111.172206396769
37432,G,1,4273.45151169285
37433,G,1,2467.28144525178
37434,G,1,2178.83119337208
37435,G,1,2333.53753917562
37436,G,1,3861.70604523596
37437,G,1,1137.40112055091
37438,G,1,1077.40125835826
37439,G,1,69.7842222760835
37440,G,1,2936.00303442369
37440,R,1,264.661424716718
37440,T,1,195.794694388351
37441,G,1,1529.40245835513
37441,P,1,151.475748839297
37441,R,1,1660.1441005477
37442,G,1,2527.4965156941
37443,G,1,1307.55001430979
37444,G,1,2345.7975823774
37444,T,1,123.519223718409
37445,G,1,4136.4427320134
37446,G,1,2304.41598443412
37447,G,1,2527.37624652664
37447,P,1,1018.68759768507
37448,G,1,1064.22984822679
37449,G,1,1795.43948736156
37450,G,1,3038.86781479217
37451,G,1,2935.96200827098
37451,T,1,14.1657998362397
37452,G,1,1926.05541039062
37453,G,1,3229.8833574656
37454,G,1,3009.74650809394
37455,G,1,2799.20526294135
37455,T,1,205.283584875632
37456,G,1,2586.44099412208
37457,G,1,8187.85916986921
37458,G,1,6259.58439567672
37458,R,1,1835.20703838146
37459,G,1,6371.97669380347
37459,R,1,166.591482792702
37459,T,1,374.849308311274
37460,G,1,6478.02488686345
37461,G,1,1768.92222010628
37461,P,1,1052.27933331241
37462,G,1,2270.25160495244
37463,G,1,1785.42210013739
37464,G,1,1420.32636763844
37465,G,1,1198.20529642265
37466,G,1,2262.01253314957
37467,G,1,3178.79156737382
37468,G,1,1866.57804514016
37469,G,1,1992.4744667078
37470,G,1,2373.19800882852
37471,G,1,2188.14156372313
37472,G,1,2373.52604663601
37473,G,1,4198.54699832327
37473,P,1,14.0882885313004
37474,G,1,1408.45773085381
37474,P,1,1002.61997349117
37475,G,1,2045.42158442213
37475,P,1,468.532470846369
37476,G,1,4103.92750605894
37476,P,1,813.518436463603
37477,G,1,1455.07764439522
37478,G,1,2762.11993572232
37479,G,1,2061.18022045032
37479,R,1,396.458792875171
37480,G,1,3480.94255395479
37480,R,1,44.3669020224177
37481,G,1,9187.3324742064
37481,R,1,811.36257995128
37482,G,1,3885.43858219002
37482,R,1,2027.99227200304
37483,G,1,2488.09274190331
37483,R,1,2021.2636903236
37484,G,1,2910.3021685886
37484,R,1,2035.23183124755
37485,G,1,3806.09920723991
37485,R,1,3377.60850287452
37486,G,1,4317.10768230461
37486,R,1,3612.80724789199
37487,G,1,5590.08838640612
37487,R,1,7928.27348266621
37488,G,1,13585.1238559501
37488,R,1,205.525276942967
37489,G,1,11670.0931295454
37490,G,1,19739.2568227609
37491,G,1,17341.9399723721
37491,R,1,1292.1822420837
37492,G,1,4809.25824741484
37492,R,1,3249.95180269263
37493,G,1,1079.05537083591
37494,G,1,2725.82392574011
37495,G,1,4608.52979962157
37496,G,1,3664.67089204571
37497,G,1,2643.07153526656
37498,G,1,1510.62990050132
37499,G,1,2055.42809860923
37500,G,1,1627.41447644392
37500,P,1,120.397282683948
37501,G,1,4916.15814230051
37501,P,1,2192.87250598775
37502,G,1,2118.82580547026
37502,P,1,178.212070898312
37503,G,1,1724.80339043456
37504,G,1,755.134011116482
37505,G,1,2268.09936288279
37506,G,1,6276.03050549172
37507,G,1,808.999995592843
37508,G,1,2740.61363877737
37509,G,1,2572.39422554934
37510,G,1,9732.03807277773
37511,G,1,12130.7041116402
37512,G,1,7199.84883372793
37512,P,1,987.248334860794
37512,R,1,3516.28482034394
37513,G,1,5699.05896864531
37513,P,1,3026.88574413553
37513,R,1,115.603358343051
37514,G,1,17669.8603609932
37514,P,1,2720.14644813223
37515,G,1,20035.5610136359
37516,G,1,16668.9119664375
37516,P,1,638.346034855749
37517,G,1,4283.33350467476
37517,P,1,1949.56250956713
37518,G,1,2034.7700751574
37518,P,1,1118.29633769934
37519,G,1,349.985369488813
37519,P,1,197.865258634546
37520,G,1,545.977332065632
37521,G,1,1111.48022767101
37522,G,1,582.167185474296
37523,G,1,3023.35103364019
37524,G,1,2309.24974788395
37525,G,1,783.206239667722
37526,G,1,681.789092259189
37527,G,1,2094.01504869434
37528,G,1,797.905474592838
37528,P,1,1001.23155082031
37529,G,1,1115.9837926873
37530,G,1,2560.39196011172
37531,G,1,148.384513766706
37532,G,1,1899.28974820729
37533,G,1,3510.08214466191
37533,P,1,37.6030770333736
37534,G,1,7261.74185608206
37534,P,1,1210.99282685909
37535,G,1,880.564439496567
37536,G,1,1999.61120649044
37537,G,1,183.941497994394
37538,G,1,1037.26348096873
37563,G,1,1170.76306003665
37564,G,1,1790.15814101041
37564,P,1,1071.66788963006
37565,G,1,5310.56303613986
37566,G,1,3859.50082572818
37567,G,1,2988.10456351945
37568,G,1,2730.89386483969
37569,G,1,467.568264296956
37569,P,1,1063.08135439398
37570,G,1,4028.01048048391
37571,G,1,4265.32472572011
37572,G,1,4371.4463638104
37573,G,1,2459.30559132259
37574,G,1,3277.63976367911
37574,R,1,1164.1310329916
37575,G,1,2641.3854990193
37576,G,1,2120.63298801952
37576,P,1,876.234211252401
37576,T,1,9.35070301018138
37577,G,1,2380.99658289875
37577,P,1,310.307835188612
37578,G,1,2500.85787701479
37579,G,1,2823.68219358238
37580,G,1,3676.28967822958
37581,G,1,2723.02255901088
37582,G,1,2235.32818652299
37582,P,1,1803.99527391694
37583,G,1,2311.10006093646
37583,P,1,374.741956615119
37584,G,1,3298.95980669659
37585,G,1,2262.62963957239
37586,G,1,3594.26888050468
37587,G,1,2953.47772059749
37588,G,1,2169.67177929546
37589,G,1,1517.46696403403
37589,P,1,2945.48485511582
37590,G,1,6427.82152355129
37590,P,1,1971.82888851617
37591,G,1,4316.73120295215
37591,P,1,1209.84421481145
37592,G,1,6825.01713678559
37593,G,1,3636.13286687588
37594,G,1,2100.97290470597
37595,G,1,3863.24745581009
37596,G,1,3967.49509520516
37597,G,1,4551.59706859499
37598,G,1,1500.66568539501
37599,G,1,1523.16344221261
37599,P,1,136.541291784548
37600,G,1,1089.7566567441
37600,P,1,1303.55156149069
37601,G,1,1149.3213842955
37601,P,1,257.342700256766
37602,G,1,2284.78922807106
37603,G,1,1368.43806249288
37603,P,1,1006.64784827556
37604,G,1,2810.80680189831
37605,G,1,3119.57754890916
